address_id,customer_id,address_type,street_address,city,state,zip_code
A009708,C007779,Home,8028 Susan Vista Apt. 504,Orlando,FL,62587
A009709,C007780,Home,347 Renee Mews,Gainesville,FL,85194
A009710,C007781,Home,23924 Lopez Highway Apt. 040,Jacksonville,FL,99356
A009711,C007782,Home,882 Cummings Street Suite 996,Gainesville,FL,50467
A009712,C007783,Home,62997 York Road Suite 430,Hollywood,FL,60150
A009713,C007783,Mailing,72545 Stephanie Junctions Suite 697,Hollywood,FL,34277
A009714,C007784,Home,58267 Shaw Fords,Naples,FL,10022
A009715,C007784,Mailing,63885 Kevin Field Apt. 389,Tampa,FL,38735
A009716,C007785,Home,57731 Mark Meadows,Tallahassee,FL,33721
A009717,C007786,Home,919 Turner Islands,Pembroke Pines,FL,11384
A009718,C007787,Home,250 Troy Manor Suite 717,Jacksonville,FL,33826
A009719,C007788,Home,38222 Jared Mountains Suite 905,Coral Springs,FL,40538
A009720,C007788,Mailing,151 Pamela Valley,Tampa,FL,63912
A009721,C007789,Home,3811 Williams Radial Apt. 519,Coral Springs,FL,44495
A009722,C007790,Home,591 Mack Mall Apt. 727,Miami,FL,85203
A009723,C007791,Home,923 James Extensions,Boca Raton,FL,16454
A009724,C007792,Home,3734 Montgomery Lodge,Jacksonville,FL,55733
A009725,C007793,Home,82965 Johnson Lock,Gainesville,FL,20510
A009726,C007793,Mailing,060 Jennifer Highway,Boca Raton,FL,67200
A009727,C007794,Home,06023 Makayla Forest,Sarasota,FL,26920
A009728,C007795,Home,79407 Davis Trace,Sarasota,FL,71909
A009729,C007796,Home,23983 Sarah Lakes Suite 344,Jacksonville,FL,45040
A009730,C007797,Home,0880 Larry River,Boca Raton,FL,49629
A009731,C007798,Home,19133 Boone Circle Apt. 842,Tampa,FL,53071
A009732,C007799,Home,0357 Robinson Ways,Orlando,FL,07385
A009733,C007800,Home,4845 Mark Garden,West Palm Beach,FL,93150
A009734,C007801,Home,683 John Spur Apt. 792,Coral Springs,FL,58934
A009735,C007801,Mailing,35146 Bonnie Bypass,Jacksonville,FL,04750
A009736,C007802,Home,151 James Groves Suite 237,Naples,FL,43655
A009737,C007803,Home,2995 Miller Lock,Sarasota,FL,34902
A009738,C007803,Mailing,7226 Lambert Plaza Apt. 456,Davie,FL,47323
A009739,C007804,Home,0568 Sanchez Court Apt. 231,Hollywood,FL,92626
A009740,C007804,Mailing,8201 Johnson Via Apt. 261,Orlando,FL,83509
A009741,C007805,Home,478 Green Road,West Palm Beach,FL,04589
A009742,C007806,Home,76146 Terri Stravenue,Sarasota,FL,14555
A009743,C007807,Home,1556 Benjamin Lock,Tallahassee,FL,47055
A009744,C007808,Home,46705 Stacey Highway,Tallahassee,FL,30319
A009745,C007809,Home,298 Daniel Shoal,Hollywood,FL,08232
A009746,C007810,Home,823 Margaret Path,Tallahassee,FL,13095
A009747,C007810,Mailing,34745 Miller Mount,Boca Raton,FL,16669
A009748,C007811,Home,802 Sutton Port Apt. 790,Pembroke Pines,FL,53518
A009749,C007812,Home,9030 William Cape Suite 089,Davie,FL,14089
A009750,C007813,Home,825 Ricky Bypass,Sarasota,FL,53735
A009751,C007813,Mailing,46186 Garrison Mountain Apt. 568,Gainesville,FL,44641
A009752,C007814,Home,0578 Johnson Via,Davie,FL,34916
A009753,C007815,Home,554 Shelly Village Apt. 376,Fort Lauderdale,FL,89207
A009754,C007816,Home,7831 Walker Square,Hollywood,FL,14905
A009755,C007816,Mailing,3463 Black Bypass,Davie,FL,86878
A009756,C007817,Home,27590 Lopez Crescent,Miami,FL,10625
A009757,C007818,Home,399 Gonzales Gardens Suite 927,Miami,FL,72229
A009758,C007818,Mailing,36577 Alex Stream Apt. 715,Coral Springs,FL,73030
A009759,C007819,Home,1575 Long Knoll,Hollywood,FL,04910
A009760,C007820,Home,4775 Amber Rapids,Hollywood,FL,74013
A009761,C007821,Home,043 Charles Rest,Boca Raton,FL,76321
A009762,C007822,Home,10112 Valdez Canyon Suite 976,Gainesville,FL,02062
A009763,C007823,Home,9381 Romero Canyon,Hollywood,FL,40788
A009764,C007824,Home,274 Cruz Terrace,Coral Springs,FL,98594
A009765,C007825,Home,0532 Hart Mill,Naples,FL,65159
A009766,C007826,Home,9457 Shawn Motorway Apt. 510,Miami,FL,06249
A009767,C007826,Mailing,36763 Nathan Point Suite 877,Jacksonville,FL,09774
A009768,C007827,Home,04467 Davis Centers,Jacksonville,FL,94657
A009769,C007828,Home,4831 Moran Extension Suite 158,Fort Lauderdale,FL,26038
A009770,C007829,Home,0123 Aaron Avenue,Tampa,FL,52800
A009771,C007830,Home,6294 Miller Drive Suite 455,Tampa,FL,60723
A009772,C007831,Home,70859 Simon Extensions,Boca Raton,FL,76628
A009773,C007832,Home,18142 Sarah Gardens Apt. 260,Tampa,FL,43956
A009774,C007833,Home,8113 Watkins Land,Coral Springs,FL,82580
A009775,C007834,Home,8943 Gutierrez Isle,Pembroke Pines,FL,01871
A009776,C007835,Home,34777 Penny Heights Apt. 521,West Palm Beach,FL,88259
A009777,C007835,Mailing,02439 Gill Drive Apt. 111,Miami,FL,26281
A009778,C007836,Home,6424 Tanya Mount,Fort Lauderdale,FL,18866
A009779,C007836,Mailing,7415 Emma Route,Davie,FL,64226
A009780,C007837,Home,8614 Steven Parkway,Miami,FL,04487
A009781,C007838,Home,50379 Lauren Drive,Orlando,FL,89218
A009782,C007839,Home,594 Sabrina Vista,Gainesville,FL,44373
A009783,C007840,Home,20732 Smith Lights Apt. 041,Jacksonville,FL,55295
A009784,C007841,Home,3874 Smith Burgs,Hollywood,FL,62917
A009785,C007842,Home,66196 Vasquez Mount,Miami,FL,83561
A009786,C007843,Home,882 Vincent Shoals,Sarasota,FL,29135
A009787,C007843,Mailing,3417 Collins Lodge,Coral Springs,FL,82827
A009788,C007844,Home,6913 Jesse Shores,Tallahassee,FL,27069
A009789,C007845,Home,46808 Ruth Islands,Boca Raton,FL,51081
A009790,C007846,Home,1917 Deborah Streets,Tampa,FL,38885
A009791,C007846,Mailing,862 Wright Mall,Miami,FL,40460
A009792,C007847,Home,19240 Lisa Mission Suite 787,Tampa,FL,47484
A009793,C007848,Home,4051 Samantha Prairie Apt. 645,Tallahassee,FL,69322
A009794,C007849,Home,33974 Tracy Street,Sarasota,FL,07307
A009795,C007850,Home,713 Matthew Road,Miami,FL,60367
A009796,C007850,Mailing,2990 Lewis Camp,Fort Lauderdale,FL,23286
A009797,C007851,Home,0617 Nancy Skyway,West Palm Beach,FL,02304
A009798,C007852,Home,53042 White Canyon Suite 983,Naples,FL,27231
A009799,C007853,Home,404 Bishop Neck Apt. 678,Pembroke Pines,FL,22784
A009800,C007853,Mailing,127 Robert Junction Apt. 067,Boca Raton,FL,54544
A009801,C007854,Home,801 Carla Rapids,Tampa,FL,47378
A009802,C007855,Home,98874 Smith Pines,Jacksonville,FL,11592
A009803,C007856,Home,53716 Stephen Club Suite 403,Fort Lauderdale,FL,78174
A009804,C007856,Mailing,244 Michael Place,Tallahassee,FL,15393
A009805,C007857,Home,682 Nathan Mills Apt. 617,Tampa,FL,91236
A009806,C007858,Home,80086 Huynh Shores Suite 343,Jacksonville,FL,29455
A009807,C007859,Home,92113 Smith Extension Apt. 371,Hollywood,FL,51711
A009808,C007860,Home,66449 Edwards Port,Naples,FL,35309
A009809,C007861,Home,9823 Jesse Mountain Apt. 614,Davie,FL,71717
A009810,C007862,Home,0333 Ricky Lakes Suite 526,Naples,FL,59854
A009811,C007863,Home,7832 Gregory Lodge,Hollywood,FL,35093
A009812,C007864,Home,74386 Perez Estates,Tallahassee,FL,08232
A009813,C007864,Mailing,6579 Banks Walks,West Palm Beach,FL,02497
A009814,C007865,Home,03452 Myers Spring,Miami,FL,76379
A009815,C007865,Mailing,6510 Scott Dale,Orlando,FL,58022
A009816,C007866,Home,95266 Arroyo Springs,Fort Lauderdale,FL,02932
A009817,C007867,Home,7840 Tiffany Pike Apt. 400,Tallahassee,FL,64692
A009818,C007868,Home,336 Johnson Wells Apt. 817,Coral Springs,FL,75687
A009819,C007868,Mailing,18377 Kristy Estates,Sarasota,FL,80985
A009820,C007869,Home,30967 Sonya Throughway Suite 241,Jacksonville,FL,14650
A009821,C007870,Home,93428 Dyer Place,Davie,FL,20127
A009822,C007871,Home,6250 Manuel Grove Apt. 663,Boca Raton,FL,14971
A009823,C007871,Mailing,034 Brown Estate Apt. 593,Tallahassee,FL,42186
A009824,C007872,Home,757 Ryan Port,Fort Lauderdale,FL,85356
A009825,C007873,Home,10903 Dixon Alley Apt. 026,West Palm Beach,FL,96639
A009826,C007873,Mailing,366 Cindy Street,Tampa,FL,51393
A009827,C007874,Home,06695 Victoria Falls Suite 570,Miami,FL,78096
A009828,C007875,Home,498 Young Motorway Suite 837,Tampa,FL,50713
A009829,C007876,Home,72653 Sanchez Hill,Tallahassee,FL,16853
A009830,C007877,Home,020 Craig Well,Sarasota,FL,60240
A009831,C007878,Home,19912 Ryan Cliffs Apt. 907,Orlando,FL,74125
A009832,C007879,Home,267 Williams Walk Suite 804,West Palm Beach,FL,35939
A009833,C007880,Home,3562 Terri Walks,Tallahassee,FL,06736
A009834,C007881,Home,112 Gomez Garden,Jacksonville,FL,18690
A009835,C007882,Home,421 Thomas Neck Suite 981,Tampa,FL,27749
A009836,C007883,Home,24193 Woodward Ville Apt. 347,Coral Springs,FL,77760
A009837,C007884,Home,6890 Byrd Mountains Apt. 069,Jacksonville,FL,38746
A009838,C007885,Home,5210 Knight Vista,Fort Lauderdale,FL,14469
A009839,C007886,Home,52826 Keller Cove Apt. 720,Sarasota,FL,30530
A009840,C007886,Mailing,652 Matthew Streets,Fort Lauderdale,FL,81083
A009841,C007887,Home,4464 Lisa Expressway Apt. 180,West Palm Beach,FL,92078
A009842,C007887,Mailing,3216 Bonnie Mill,West Palm Beach,FL,53365
A009843,C007888,Home,63332 Jasmine Cape,Davie,FL,57191
A009844,C007889,Home,8646 Torres Well,Tampa,FL,98583
A009845,C007890,Home,834 Avila Tunnel Suite 988,Orlando,FL,72026
A009846,C007891,Home,9210 Travis Shores,Miami,FL,76031
A009847,C007892,Home,04456 Seth Island,Jacksonville,FL,05994
A009848,C007893,Home,3163 Hall Parkway Apt. 412,Davie,FL,06752
A009849,C007894,Home,13052 Zachary Pike,Tampa,FL,24537
A009850,C007895,Home,85043 Olson Knoll Apt. 771,Tampa,FL,99007
A009851,C007896,Home,75529 Torres Turnpike Suite 763,Boca Raton,FL,44942
A009852,C007897,Home,31452 Teresa Isle,West Palm Beach,FL,22654
A009853,C007898,Home,95853 Alexander Route,Tampa,FL,07383
A009854,C007898,Mailing,341 Conner Glen,West Palm Beach,FL,72347
A009855,C007899,Home,6014 Olivia Road Suite 983,Davie,FL,39232
A009856,C007900,Home,50765 Miller Views Suite 938,Sarasota,FL,72032
A009857,C007900,Mailing,4390 Burke Course,Jacksonville,FL,17699
A009858,C007901,Home,63100 Melissa Fall Apt. 462,West Palm Beach,FL,93484
A009859,C007902,Home,209 Tracey Mall,Naples,FL,96425
A009860,C007903,Home,838 Lisa Station,Sarasota,FL,50742
A009861,C007903,Mailing,572 Christine Mews,Sarasota,FL,35898
A009862,C007904,Home,15277 Fox Cape Suite 202,Naples,FL,69480
A009863,C007905,Home,5275 Sonya Ways,Orlando,FL,26194
A009864,C007906,Home,155 Juan Ville Suite 211,West Palm Beach,FL,82473
A009865,C007906,Mailing,660 Short Court Suite 733,Orlando,FL,36881
A009866,C007907,Home,05702 Samuel Drives,Davie,FL,30633
A009867,C007908,Home,956 Andrew Cliff,Sarasota,FL,77277
A009868,C007909,Home,099 Duran Loaf Apt. 656,Pembroke Pines,FL,32296
A009869,C007910,Home,47388 Berger Station,Davie,FL,35522
A009870,C007910,Mailing,916 Jeremy Pass Suite 574,Coral Springs,FL,10771
A009871,C007911,Home,597 Rasmussen Harbors Suite 157,West Palm Beach,FL,82395
A009872,C007911,Mailing,40609 Michael Mall Suite 903,Tampa,FL,28996
A009873,C007912,Home,4471 Welch Lights,Boca Raton,FL,26652
A009874,C007913,Home,16103 Brooks Harbors,Miami,FL,82993
A009875,C007913,Mailing,8760 Ball Port,Gainesville,FL,55397
A009876,C007914,Home,516 William Fields,Orlando,FL,57541
A009877,C007914,Mailing,959 Vargas Haven,Coral Springs,FL,56955
A009878,C007915,Home,962 Hurley Points Apt. 454,Tampa,FL,24505
A009879,C007916,Home,0986 Kelly Street,Tallahassee,FL,32643
A009880,C007916,Mailing,13591 Larry Mission,Boca Raton,FL,27335
A009881,C007917,Home,331 Jacob Pine,Boca Raton,FL,91369
A009882,C007918,Home,35451 Moore Point,West Palm Beach,FL,71579
A009883,C007919,Home,270 Park Meadow Suite 914,Hollywood,FL,10546
A009884,C007919,Mailing,963 Carpenter Key Apt. 203,Tallahassee,FL,23843
A009885,C007920,Home,27712 Alan Road,Pembroke Pines,FL,95566
A009886,C007921,Home,214 Anna Overpass,West Palm Beach,FL,54803
A009887,C007922,Home,546 Schmidt Tunnel Suite 658,Orlando,FL,23741
A009888,C007923,Home,7367 Ross Isle,Tampa,FL,26880
A009889,C007924,Home,603 Jacqueline Row,Sarasota,FL,39325
A009890,C007924,Mailing,1627 Elizabeth Ferry,West Palm Beach,FL,52553
A009891,C007925,Home,756 Christopher Glens,Davie,FL,57372
A009892,C007925,Mailing,9942 Cardenas Street,Coral Springs,FL,34818
A009893,C007926,Home,35481 Dana Via Suite 092,Gainesville,FL,82731
A009894,C007927,Home,8984 Jefferson Hill,Coral Springs,FL,22509
A009895,C007927,Mailing,62174 Richardson Fields Suite 344,Miami,FL,34907
A009896,C007928,Home,5083 Harris Terrace,Hollywood,FL,71134
A009897,C007929,Home,723 Walter Lane Suite 874,Coral Springs,FL,62688
A009898,C007929,Mailing,4015 Pamela Glens,Boca Raton,FL,89130
A009899,C007930,Home,52170 Garcia Wall Apt. 593,Pembroke Pines,FL,11834
A009900,C007931,Home,9705 Chad Ports Apt. 844,Boca Raton,FL,07709
A009901,C007932,Home,40343 Kathryn Ridge,Davie,FL,48046
A009902,C007932,Mailing,9351 Velez Expressway,Jacksonville,FL,82592
A009903,C007933,Home,019 Acosta Mall Apt. 951,Coral Springs,FL,31517
A009904,C007934,Home,75863 Holmes Mill,Sarasota,FL,47450
A009905,C007935,Home,22695 Sandra Club,Orlando,FL,88356
A009906,C007935,Mailing,93127 White Lights Suite 708,Sarasota,FL,94964
A009907,C007936,Home,25743 Hicks Light Suite 637,Jacksonville,FL,73319
A009908,C007937,Home,273 Cassandra Manors Suite 272,Gainesville,FL,73942
A009909,C007937,Mailing,00671 Barbara Shore,Davie,FL,13657
A009910,C007938,Home,387 Meagan Courts,Jacksonville,FL,52418
A009911,C007939,Home,419 Pamela Summit Suite 983,Pembroke Pines,FL,52122
A009912,C007940,Home,670 Jeremy River,Fort Lauderdale,FL,57990
A009913,C007940,Mailing,48978 Max Cliff Suite 775,Fort Lauderdale,FL,32143
A009914,C007941,Home,681 Poole Junctions,Tampa,FL,39593
A009915,C007942,Home,323 Davidson Fork Apt. 311,Gainesville,FL,77875
A009916,C007943,Home,19322 Cooke Locks,Davie,FL,88900
A009917,C007944,Home,260 Jacob Overpass,Pembroke Pines,FL,92855
A009918,C007944,Mailing,1878 Joe Mills,Davie,FL,45415
A009919,C007945,Home,6349 Ramirez Junctions,Gainesville,FL,31150
A009920,C007946,Home,4190 Davenport Villages,Miami,FL,99506
A009921,C007947,Home,077 Lee Spurs,Boca Raton,FL,85120
A009922,C007948,Home,717 Holmes Meadow Suite 756,Boca Raton,FL,43564
A009923,C007949,Home,516 George Parks,Gainesville,FL,92712
A009924,C007950,Home,57801 Ronald Locks Apt. 740,Fort Lauderdale,FL,51472
A009925,C007951,Home,7342 Estes Curve,Jacksonville,FL,21844
A009926,C007952,Home,208 Hill Drive Apt. 242,Gainesville,FL,26781
A009927,C007953,Home,9164 Omar Roads Suite 069,Orlando,FL,80714
A009928,C007954,Home,0645 Moore Rue Suite 091,Coral Springs,FL,54375
A009929,C007954,Mailing,26944 Jacob Wells Apt. 432,Tallahassee,FL,95924
A009930,C007955,Home,36355 Evan Plains,Jacksonville,FL,90384
A009931,C007956,Home,8280 Robinson Square Suite 369,Tampa,FL,47093
A009932,C007956,Mailing,11697 Jason Roads Suite 428,Tampa,FL,21376
A009933,C007957,Home,85636 Christine Square,Naples,FL,35484
A009934,C007958,Home,499 William Springs Apt. 972,Naples,FL,18943
A009935,C007959,Home,5621 Mitchell Spring Apt. 809,West Palm Beach,FL,20151
A009936,C007960,Home,916 Leonard Mews Suite 040,Sarasota,FL,66797
A009937,C007961,Home,89055 John Mews Apt. 234,Coral Springs,FL,60226
A009938,C007962,Home,303 Campbell Cliff,Miami,FL,54148
A009939,C007963,Home,4306 Stephanie Court,Fort Lauderdale,FL,99592
A009940,C007963,Mailing,126 Horn Burg Apt. 348,Sarasota,FL,94087
A009941,C007964,Home,41201 Willie Fall,Hollywood,FL,86555
A009942,C007964,Mailing,61419 Jeff Vista,Gainesville,FL,82656
A009943,C007965,Home,3282 Guzman Stravenue,Jacksonville,FL,75552
A009944,C007966,Home,65574 Leonard Cliff Apt. 416,Gainesville,FL,36324
A009945,C007967,Home,98011 Herman Row Suite 389,Naples,FL,71275
A009946,C007968,Home,500 Amanda Stravenue,Naples,FL,23687
A009947,C007969,Home,801 Turner Run,Orlando,FL,60415
A009948,C007969,Mailing,758 Copeland Keys Suite 893,Miami,FL,60254
A009949,C007970,Home,8876 Boyd Shore,Davie,FL,04840
A009950,C007971,Home,141 Allen Parks Apt. 586,Pembroke Pines,FL,88866
A009951,C007972,Home,548 Theresa Islands,Tampa,FL,30252
A009952,C007973,Home,7300 Glenda Shores,Sarasota,FL,85193
A009953,C007974,Home,921 Hood Inlet,Hollywood,FL,12280
A009954,C007974,Mailing,83283 Fuentes Summit,Naples,FL,28224
A009955,C007975,Home,9149 Davis Garden,Hollywood,FL,88373
A009956,C007975,Mailing,8491 Davis Burgs,Fort Lauderdale,FL,66572
A009957,C007976,Home,07607 David Field Suite 757,Sarasota,FL,52241
A009958,C007976,Mailing,1442 Chen Mission Suite 264,Sarasota,FL,12251
A009959,C007977,Home,86963 Beverly Port Apt. 910,Miami,FL,29888
A009960,C007978,Home,7009 Jacqueline Harbors Apt. 033,Coral Springs,FL,03553
A009961,C007979,Home,428 Nicole Garden,Fort Lauderdale,FL,77317
A009962,C007980,Home,19645 Carla Village Suite 822,Pembroke Pines,FL,81464
A009963,C007981,Home,351 Andrew Overpass Apt. 475,Tallahassee,FL,48484
A009964,C007982,Home,1355 Hernandez Walk Suite 114,West Palm Beach,FL,81504
A009965,C007983,Home,6372 Jones Shore,Hollywood,FL,01665
A009966,C007984,Home,796 Woods Stravenue Suite 792,Naples,FL,32890
A009967,C007985,Home,1625 Suzanne Station Apt. 786,Boca Raton,FL,01464
A009968,C007986,Home,8418 Guzman Villages,Tampa,FL,65032
A009969,C007986,Mailing,7259 Dominguez Spurs Apt. 345,Tampa,FL,20086
A009970,C007987,Home,90358 Samuel Tunnel Suite 039,Tallahassee,FL,86191
A009971,C007988,Home,406 Maurice Plains Suite 722,Coral Springs,FL,35872
A009972,C007989,Home,336 Allen River,Gainesville,FL,07608
A009973,C007990,Home,693 Torres Wall,Jacksonville,FL,13941
A009974,C007991,Home,9907 Johnson Track Apt. 655,Orlando,FL,52069
A009975,C007991,Mailing,23871 Steve Cape Apt. 290,Hollywood,FL,36360
A009976,C007992,Home,64694 Kennedy Loaf Suite 300,Miami,FL,89871
A009977,C007993,Home,51629 Odonnell Roads,Sarasota,FL,87711
A009978,C007994,Home,7713 Mejia Parkways,Hollywood,FL,56871
A009979,C007995,Home,16511 Thomas Knolls,Fort Lauderdale,FL,95884
A009980,C007996,Home,624 Adam Mountain Suite 354,Fort Lauderdale,FL,40974
A009981,C007997,Home,01529 Judy Centers Apt. 436,Hollywood,FL,26851
A009982,C007998,Home,8745 Lisa Forges,Tallahassee,FL,25609
A009983,C007999,Home,9682 Bennett Forks,Orlando,FL,54337
A009984,C008000,Home,4047 Nicole Ranch Apt. 959,Sarasota,FL,72627
A009985,C008001,Home,56142 Sergio Summit Suite 970,Orlando,FL,65624
A009986,C008002,Home,8370 Wade Turnpike,Orlando,FL,50917
A009987,C008003,Home,51675 Sherry Path,Hollywood,FL,05097
A009988,C008004,Home,97925 Smith Divide Suite 128,Sarasota,FL,22333
A009989,C008005,Home,2630 Long Circle,Orlando,FL,19068
A009990,C008005,Mailing,6450 Henson Squares,Naples,FL,19964
A009991,C008006,Home,5291 Hawkins Pike Apt. 857,Orlando,FL,29755
A009992,C008007,Home,59910 Susan Summit,Tallahassee,FL,28503
A009993,C008008,Home,4067 Robles Prairie,Miami,FL,87062
A009994,C008009,Home,257 Andrea Run Apt. 350,Davie,FL,37581
A009995,C008010,Home,4373 White Drives Apt. 393,Orlando,FL,53231
A009996,C008011,Home,242 Rodriguez Spurs Apt. 219,Jacksonville,FL,07756
A009997,C008011,Mailing,0084 Marcus Trail Apt. 653,Tallahassee,FL,31998
A009998,C008012,Home,90242 Nunez Shoal Suite 045,Pembroke Pines,FL,18185
A009999,C008013,Home,4346 Stephanie Ports,Pembroke Pines,FL,66406
A010000,C008013,Mailing,12595 Gary Parkways,Coral Springs,FL,80054
A010001,C008014,Home,92910 York Forks Suite 959,Hollywood,FL,98591
A010002,C008015,Home,83718 James Streets Suite 462,Miami,FL,65844
A010003,C008016,Home,896 Mooney Groves,Naples,FL,45049
A010004,C008017,Home,98256 Joyce Square,Hollywood,FL,57777
A010005,C008018,Home,26385 Denise Cliffs Apt. 594,Coral Springs,FL,11361
A010006,C008019,Home,57560 David Inlet Apt. 465,Pembroke Pines,FL,58602
A010007,C008019,Mailing,971 Daniel Lodge Suite 510,Jacksonville,FL,75512
A010008,C008020,Home,68572 Pope Mountain Apt. 581,Sarasota,FL,32345
A010009,C008021,Home,067 Karen Rapids,West Palm Beach,FL,63318
A010010,C008022,Home,87781 Elizabeth Lake,Coral Springs,FL,35572
A010011,C008022,Mailing,49344 Stephanie Plain Apt. 064,Gainesville,FL,99559
A010012,C008023,Home,46261 Gonzalez Radial,Tampa,FL,88114
A010013,C008024,Home,2307 Chapman Glens,Boca Raton,FL,17338
A010014,C008025,Home,87721 Frazier Mountain Apt. 604,Boca Raton,FL,26075
A010015,C008026,Home,172 John Road,Tampa,FL,66884
A010016,C008027,Home,88042 Brown Inlet,Naples,FL,27545
A010017,C008027,Mailing,345 Robertson Stravenue,Fort Lauderdale,FL,19874
A010018,C008028,Home,6623 Perez Square,Tampa,FL,32518
A010019,C008028,Mailing,4959 Lisa Mills,Gainesville,FL,05794
A010020,C008029,Home,9878 Patel Ville Suite 926,Tampa,FL,74771
A010021,C008030,Home,994 Ramos Walk,Naples,FL,27078
A010022,C008031,Home,7236 Carpenter Harbor,Hollywood,FL,22303
A010023,C008032,Home,27387 Valerie Locks,Miami,FL,16535
A010024,C008033,Home,29397 Russell Heights,Hollywood,FL,07559
A010025,C008034,Home,0045 Johnson Curve Apt. 870,Fort Lauderdale,FL,66681
A010026,C008035,Home,1639 Amanda Ferry,Orlando,FL,33561
A010027,C008036,Home,1278 Miller Ports Apt. 630,Jacksonville,FL,16505
A010028,C008037,Home,9374 Rebecca Manors Apt. 188,Jacksonville,FL,79699
A010029,C008038,Home,7750 Alexander Crossroad Suite 697,Naples,FL,93473
A010030,C008039,Home,954 Michelle Ridge,West Palm Beach,FL,47663
A010031,C008040,Home,3020 Jonathan Expressway Apt. 579,West Palm Beach,FL,46904
A010032,C008041,Home,70293 Angel Ford,Hollywood,FL,43368
A010033,C008042,Home,369 Mitchell Summit,Miami,FL,71485
A010034,C008042,Mailing,580 Blair Passage Apt. 881,Hollywood,FL,05545
A010035,C008043,Home,5644 Joseph Mountain Apt. 014,Fort Lauderdale,FL,58735
A010036,C008044,Home,410 Judith Junction,Fort Lauderdale,FL,07058
A010037,C008045,Home,3354 Espinoza Manor Suite 467,Hollywood,FL,24619
A010038,C008046,Home,603 Mark Court,Gainesville,FL,56316
A010039,C008047,Home,9514 Travis Cove Apt. 028,Fort Lauderdale,FL,28422
A010040,C008047,Mailing,56736 Aaron Grove,Tallahassee,FL,74791
A010041,C008048,Home,700 Gordon Isle Suite 478,Pembroke Pines,FL,08170
A010042,C008049,Home,1703 Mark Radial,Boca Raton,FL,32266
A010043,C008050,Home,643 Brenda Manor Apt. 839,Davie,FL,14868
A010044,C008051,Home,289 Annette Forges Suite 138,Jacksonville,FL,44175
A010045,C008052,Home,0905 Nicholas Motorway Suite 043,Coral Springs,FL,24383
A010046,C008052,Mailing,9241 Gomez Ramp Suite 361,Fort Lauderdale,FL,00932
A010047,C008053,Home,8874 Hancock Manor,Boca Raton,FL,68694
A010048,C008054,Home,293 Cody Viaduct,Boca Raton,FL,79990
A010049,C008055,Home,351 Phelps Centers,West Palm Beach,FL,96776
A010050,C008056,Home,8812 Ewing Lake Apt. 520,Jacksonville,FL,95104
A010051,C008057,Home,43335 Wallace Brook,Tampa,FL,88186
A010052,C008058,Home,97994 Moore Circle,Coral Springs,FL,96050
A010053,C008059,Home,743 Lori Forge,Hollywood,FL,02386
A010054,C008060,Home,641 Julia Stravenue,Tampa,FL,42751
A010055,C008060,Mailing,6063 Catherine Drive Suite 735,West Palm Beach,FL,98609
A010056,C008061,Home,08668 Foster Tunnel,Coral Springs,FL,11057
A010057,C008062,Home,419 Linda Inlet,Orlando,FL,68713
A010058,C008063,Home,97328 Davis Flat Apt. 551,Orlando,FL,58949
A010059,C008064,Home,12771 Christy Shoals Suite 519,West Palm Beach,FL,99584
A010060,C008065,Home,75049 Phillips Ridge Suite 417,Hollywood,FL,24736
A010061,C008066,Home,628 Brett Lane Suite 400,Tallahassee,FL,22582
A010062,C008067,Home,77541 Christopher Radial Suite 484,Tampa,FL,46359
A010063,C008068,Home,1770 Allen Mission Suite 876,Orlando,FL,91796
A010064,C008069,Home,600 Williams Points Apt. 854,Jacksonville,FL,53423
A010065,C008069,Mailing,441 Kennedy Mall Apt. 498,Boca Raton,FL,49035
A010066,C008070,Home,73373 Emily Shore Apt. 226,Davie,FL,78638
A010067,C008071,Home,92251 Shaun Fields Apt. 528,Fort Lauderdale,FL,17159
A010068,C008072,Home,4516 Jay Mount Apt. 419,West Palm Beach,FL,90922
A010069,C008073,Home,73634 Lisa Mews,Tallahassee,FL,81543
A010070,C008074,Home,218 Scott Loop,Coral Springs,FL,70656
A010071,C008075,Home,37986 Mark Flat Apt. 290,Coral Springs,FL,94843
A010072,C008075,Mailing,1863 Denise Fork,Hollywood,FL,51006
A010073,C008076,Home,1115 Jocelyn Drive Apt. 099,Naples,FL,44235
A010074,C008077,Home,82489 Ashley Haven,Miami,FL,33106
A010075,C008077,Mailing,5498 Christopher Trail Suite 289,Tallahassee,FL,08210
A010076,C008078,Home,0955 Ronald Islands,Miami,FL,07958
A010077,C008079,Home,0932 Amanda Walk Suite 184,Gainesville,FL,01476
A010078,C008080,Home,623 Morgan Parkway Suite 211,Jacksonville,FL,33112
A010079,C008081,Home,8680 Potts Ford Apt. 919,Jacksonville,FL,99881
A010080,C008082,Home,5956 Romero Path Suite 875,Gainesville,FL,11395
A010081,C008083,Home,60056 Amanda Plaza Suite 399,Tampa,FL,68836
A010082,C008084,Home,711 Harris Pass Apt. 411,Hollywood,FL,49671
A010083,C008085,Home,9597 Jones Brook Apt. 817,Tallahassee,FL,63340
A010084,C008086,Home,8385 Turner Glens,Sarasota,FL,49508
A010085,C008087,Home,658 Paul Grove,Davie,FL,25762
A010086,C008088,Home,15695 Navarro Underpass,Jacksonville,FL,79741
A010087,C008089,Home,707 Paul Road,West Palm Beach,FL,32209
A010088,C008090,Home,68130 Sierra Forks Suite 912,Coral Springs,FL,04891
